일시,광역자치단체,최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),환자수,연도,월
2023-07-14 00:00:00,제주특별자치도,32.9,32.9,30.4,29.1,61.3,1,2023,7
2023-07-15 00:00:00,서울특별시,28.6,25.7,24.5,23.7,93.5,0,2023,7
2023-07-15 00:00:00,부산광역시,29.1,27,25.8,24.2,84.9,1,2023,7
2023-07-15 00:00:00,대구광역시,30.9,29.2,26.05,23.05,87.15,0,2023,7
2023-07-15 00:00:00,인천광역시,27.6,24.5,23.6,22.9,95.3,0,2023,7
2023-07-15 00:00:00,광주광역시,30,26.6,24.7,22.2,99,0,2023,7
2023-07-15 00:00:00,대전광역시,27.8,25,23.2,21.3,93,0,2023,7
2023-07-15 00:00:00,울산광역시,30.8,29.5,27.3,25.1,76.1,0,2023,7
2023-07-15 00:00:00,세종특별자치시,27.5,24.5,22.8,21.4,96.3,0,2023,7
2023-07-15 00:00:00,경기도,28.23,25.5,23.99,22.81,93.84,0,2023,7
2023-07-15 00:00:00,강원도,28.17,26.01,23.87,22,88.61,,2023,7
2023-07-15 00:00:00,충청북도,27.63,24.67,22.86,21.11,95.1,0,2023,7
2023-07-15 00:00:00,충청남도,28.23,25.22,23.5,22.01,96.54,0,2023,7
2023-07-15 00:00:00,전라북도,28.82,26.46,24.44,22.39,92.72,0,2023,7
2023-07-15 00:00:00,전라남도,30.01,27.42,25.24,22.07,92.7,1,2023,7
2023-07-15 00:00:00,경상북도,29.54,27.19,24.7,21.93,90.66,0,2023,7
2023-07-15 00:00:00,경상남도,30.77,28.7,26.26,22.81,87.5,1,2023,7
2023-07-15 00:00:00,제주특별자치도,33.7,33.5,30.8,28.4,65.1,1,2023,7
2023-07-16 00:00:00,서울특별시,28.4,25.4,24.6,23.7,89.5,0,2023,7
2023-07-16 00:00:00,부산광역시,28.6,26,23.7,22.2,91.6,0,2023,7
2023-07-16 00:00:00,대구광역시,29.95,27.9,24.3,22.2,92.8,0,2023,7
2023-07-16 00:00:00,인천광역시,27.4,24.4,23.5,22.9,93,0,2023,7
2023-07-16 00:00:00,광주광역시,32.1,29.1,24.2,22.1,98,0,2023,7
2023-07-16 00:00:00,대전광역시,29.8,28.5,24.3,21.6,88.5,0,2023,7
2023-07-16 00:00:00,울산광역시,30.1,27.2,24.1,22.1,91.6,0,2023,7
2023-07-16 00:00:00,세종특별자치시,29.6,27.7,24,21.6,91.6,0,2023,7
2023-07-16 00:00:00,경기도,28.48,26.31,23.9,22.3,91.12,0,2023,7
2023-07-16 00:00:00,강원도,29.03,27.53,24.31,22.01,84.37,,2023,7
2023-07-16 00:00:00,충청북도,29.65,27.9,23.9,21.11,90.99,0,2023,7
2023-07-16 00:00:00,충청남도,29.56,27.56,24.31,22.4,92.83,0,2023,7
2023-07-16 00:00:00,전라북도,30.03,28.25,24.39,22.17,90.54,0,2023,7
2023-07-16 00:00:00,전라남도,30.49,28.22,23.84,21.69,95.63,1,2023,7
2023-07-16 00:00:00,경상북도,29.87,27.8,24.15,21.6,91.28,1,2023,7
2023-07-16 00:00:00,경상남도,29.07,26.16,23.56,21.99,96.8,0,2023,7
2023-07-16 00:00:00,제주특별자치도,33.1,32.1,28.2,26.4,81.6,2,2023,7
2023-07-17 00:00:00,서울특별시,29.6,27.8,25.5,23.7,86.1,1,2023,7
2023-07-17 00:00:00,부산광역시,30.9,29,26,23.6,86.4,1,2023,7
2023-07-17 00:00:00,대구광역시,33.5,32.65,26.05,22.9,87.8,0,2023,7
2023-07-17 00:00:00,인천광역시,28.5,26,24.3,23.1,89.4,1,2023,7
2023-07-17 00:00:00,광주광역시,34.6,32,25,22.8,98.4,0,2023,7
2023-07-17 00:00:00,대전광역시,32.2,31.4,25.4,23.1,87,0,2023,7
2023-07-17 00:00:00,울산광역시,32.3,31.4,27.2,22.8,81,2,2023,7
2023-07-17 00:00:00,세종특별자치시,31.6,30.3,25.2,23,88.9,0,2023,7
2023-07-17 00:00:00,경기도,29.73,27.76,24.49,22.45,91.38,1,2023,7
2023-07-17 00:00:00,강원도,30.31,28.86,24.79,22.26,86.64,,2023,7
2023-07-17 00:00:00,충청북도,31.78,30.52,25.36,22.46,88.85,0,2023,7
2023-07-17 00:00:00,충청남도,31.43,29.69,25.15,22.84,91.82,0,2023,7
2023-07-17 00:00:00,전라북도,32.19,30.79,25.31,22.77,89.96,3,2023,7
2023-07-17 00:00:00,전라남도,32.62,30.57,25.48,22.94,93.92,0,2023,7
2023-07-17 00:00:00,경상북도,32.72,31.6,25.9,22.78,87.6,2,2023,7
2023-07-17 00:00:00,경상남도,32.32,30.24,25.8,23.06,92.83,1,2023,7
2023-07-17 00:00:00,제주특별자치도,32.7,31.4,27.8,26,82.4,0,2023,7
2023-07-18 00:00:00,서울특별시,29.6,27.7,25.2,24.1,87.9,0,2023,7
2023-07-18 00:00:00,부산광역시,28.8,26.3,24.4,23.2,90.1,0,2023,7
2023-07-18 00:00:00,대구광역시,28.2,25.05,23.4,22.15,97.7,0,2023,7
2023-07-18 00:00:00,인천광역시,29.1,27.1,24.6,23.1,89.9,0,2023,7
2023-07-18 00:00:00,광주광역시,29.9,26.5,24.5,23.3,99,0,2023,7
2023-07-18 00:00:00,대전광역시,27.2,24.3,23,22,94.4,0,2023,7
2023-07-18 00:00:00,울산광역시,29.2,26.5,24.4,22.1,93.1,1,2023,7
2023-07-18 00:00:00,세종특별자치시,27.6,24.5,23.2,22.4,95.8,0,2023,7
2023-07-18 00:00:00,경기도,28.82,26.83,23.97,21.91,93.05,4,2023,7
2023-07-18 00:00:00,강원도,28.26,25.86,23.47,21.53,92.57,,2023,7
2023-07-18 00:00:00,충청북도,27.85,25.1,23.36,22.21,94.95,1,2023,7
2023-07-18 00:00:00,충청남도,28.07,25.19,23.59,22.32,96.39,0,2023,7
2023-07-18 00:00:00,전라북도,27.57,24.47,23.22,22.41,97.1,0,2023,7
2023-07-18 00:00:00,전라남도,29.87,26.83,24.68,23.31,97.15,0,2023,7
2023-07-18 00:00:00,경상북도,28.25,25.32,23.1,21.6,96.86,0,2023,7
2023-07-18 00:00:00,경상남도,28.94,25.84,24.34,23.21,97.73,0,2023,7
2023-07-18 00:00:00,제주특별자치도,32.3,30.9,27.5,25.7,83.5,0,2023,7
2023-07-19 00:00:00,서울특별시,32.9,32.4,27.2,22.5,78.8,5,2023,7
2023-07-19 00:00:00,부산광역시,27.3,25.7,23.5,21.4,82.8,0,2023,7
2023-07-19 00:00:00,대구광역시,31.8,31.2,25.75,21.65,80.75,1,2023,7
2023-07-19 00:00:00,인천광역시,31.7,30.2,26.2,23,82.6,4,2023,7
2023-07-19 00:00:00,광주광역시,32.7,30.8,26.2,23.5,94,1,2023,7
2023-07-19 00:00:00,대전광역시,31.9,31.7,26,22,78,0,2023,7
2023-07-19 00:00:00,울산광역시,28.5,27,23.7,21.7,84.3,0,2023,7
2023-07-19 00:00:00,세종특별자치시,31.7,31.1,25.6,21.9,80.8,1,2023,7
2023-07-19 00:00:00,경기도,32.37,32.11,25.83,20.78,81.92,19,2023,7
2023-07-19 00:00:00,강원도,30.74,30.05,24.49,20.44,82.79,,2023,7
2023-07-19 00:00:00,충청북도,31.94,31.56,25.51,21.14,81.05,1,2023,7
2023-07-19 00:00:00,충청남도,32.32,31.65,25.56,21.13,84.14,10,2023,7
2023-07-19 00:00:00,전라북도,31.75,30.85,25.56,21.86,83.69,3,2023,7
2023-07-19 00:00:00,전라남도,31.17,29.37,25.32,22.97,90.15,0,2023,7
2023-07-19 00:00:00,경상북도,30.93,30.1,24.81,20.87,84.75,5,2023,7
2023-07-19 00:00:00,경상남도,30.63,29.04,24.99,22.13,88.85,1,2023,7
2023-07-19 00:00:00,제주특별자치도,29.6,27.8,25.4,24,85.1,0,2023,7
2023-07-20 00:00:00,서울특별시,33,32.8,27.9,24,74,10,2023,7
2023-07-20 00:00:00,부산광역시,28.9,27.3,24.2,21.5,82.3,1,2023,7
2023-07-20 00:00:00,대구광역시,33.25,32.95,27.05,22.25,79.3,0,2023,7
2023-07-20 00:00:00,인천광역시,30.5,29.4,26.2,23.2,77,4,2023,7
2023-07-20 00:00:00,광주광역시,33.1,31.8,26.9,23.6,89.5,3,2023,7
2023-07-20 00:00:00,대전광역시,31.8,31.6,26.8,22.3,75.8,1,2023,7
2023-07-20 00:00:00,울산광역시,30,28.5,24.6,21.4,82.5,0,2023,7
2023-07-20 00:00:00,세종특별자치시,32.6,31.9,26,21.1,81.3,0,2023,7
2023-07-20 00:00:00,경기도,32.53,32.2,26.35,21.51,79.96,26,2023,7
2023-07-20 00:00:00,강원도,31.41,30.62,25.03,20.76,83.64,,2023,7
2023-07-20 00:00:00,충청북도,32.22,31.77,26.09,21.4,81.04,2,2023,7
2023-07-20 00:00:00,충청남도,31.75,31.26,25.61,20.99,83.87,4,2023,7
2023-07-20 00:00:00,전라북도,31.89,31.3,25.84,21.99,83.25,4,2023,7
2023-07-20 00:00:00,전라남도,31.62,30,25.5,22.36,88.6,3,2023,7
2023-07-20 00:00:00,경상북도,32,31.48,25.8,21.44,82.98,3,2023,7
2023-07-20 00:00:00,경상남도,32.45,31.74,25.79,21.79,85.39,6,2023,7
2023-07-20 00:00:00,제주특별자치도,29.6,27.6,26,25,83.6,0,2023,7
2023-07-21 00:00:00,서울특별시,33.9,34.3,29.5,24.6,69.6,6,2023,7
2023-07-21 00:00:00,부산광역시,30,29.1,25.2,22.7,73.8,0,2023,7
2023-07-21 00:00:00,대구광역시,33.45,32.7,26.65,23,81.25,0,2023,7
2023-07-21 00:00:00,인천광역시,32.5,32.4,27.8,23.6,70.1,6,2023,7
2023-07-21 00:00:00,광주광역시,33.6,33,27.1,23.3,80.9,2,2023,7
2023-07-21 00:00:00,대전광역시,33.8,34.2,27.6,23.6,75,2,2023,7
2023-07-21 00:00:00,울산광역시,29.8,29.1,24.5,21.7,79.1,0,2023,7
2023-07-21 00:00:00,세종특별자치시,33.7,33.7,27.1,23.5,80.4,1,2023,7
2023-07-21 00:00:00,경기도,33.7,34.05,27.8,21.84,74.52,34,2023,7
2023-07-21 00:00:00,강원도,32.03,31.47,25.56,21.89,83.18,,2023,7
2023-07-21 00:00:00,충청북도,33.52,33.67,26.86,22.09,79.78,8,2023,7
2023-07-21 00:00:00,충청남도,33.91,33.89,27.14,21.75,80.63,9,2023,7
2023-07-21 00:00:00,전라북도,33.41,33.6,26.61,21.98,80.2,8,2023,7
2023-07-21 00:00:00,전라남도,31.87,30.67,25.87,22.14,82.72,2,2023,7
2023-07-21 00:00:00,경상북도,31.98,31.15,25.32,21.61,84.85,3,2023,7
2023-07-21 00:00:00,경상남도,32.37,31.32,25.82,21.72,82.15,2,2023,7
2023-07-21 00:00:00,제주특별자치도,30.9,30.5,27.6,24.8,70.3,0,2023,7
2023-07-22 00:00:00,서울특별시,32.6,32.5,27.7,24.6,73.9,2,2023,7
2023-07-22 00:00:00,부산광역시,29.4,27.9,25,22.9,78.8,0,2023,7
2023-07-22 00:00:00,대구광역시,29.8,29.05,25.35,20.95,79.65,0,2023,7
2023-07-22 00:00:00,인천광역시,31.4,31.7,26.6,23.3,77.5,2,2023,7
2023-07-22 00:00:00,광주광역시,29.7,26.6,24.5,21.7,97.3,0,2023,7
2023-07-22 00:00:00,대전광역시,30.5,30,25.3,23.5,78.4,0,2023,7
2023-07-22 00:00:00,울산광역시,29.6,27.7,24.7,20.4,82.3,0,2023,7
2023-07-22 00:00:00,세종특별자치시,30,28.9,25.4,23.2,82.6,0,2023,7
2023-07-22 00:00:00,경기도,31.69,32.13,26.47,23.12,77.48,5,2023,7
2023-07-22 00:00:00,강원도,30.88,30.78,25.54,21.69,79.43,,2023,7
2023-07-22 00:00:00,충청북도,30.58,30.2,25.55,22.01,78.4,1,2023,7
2023-07-22 00:00:00,충청남도,30.19,29.64,25.1,22.54,84.97,0,2023,7
2023-07-22 00:00:00,전라북도,28.8,27.52,24.35,21.09,83.5,0,2023,7
2023-07-22 00:00:00,전라남도,28.76,26.08,24.19,21.63,92.36,0,2023,7
2023-07-22 00:00:00,경상북도,29.9,28.75,24.63,20.13,83.25,0,2023,7
2023-07-22 00:00:00,경상남도,29.23,27.4,24.26,20.75,87.55,0,2023,7
2023-07-22 00:00:00,제주특별자치도,30.5,29.6,26.7,23.9,79.1,0,2023,7
2023-07-23 00:00:00,서울특별시,28.9,25.8,25.2,24.5,94.3,0,2023,7
2023-07-23 00:00:00,부산광역시,30.7,28.9,26.5,25.4,85.5,0,2023,7
2023-07-23 00:00:00,대구광역시,31.45,30.3,27.5,24.45,77.95,0,2023,7
2023-07-23 00:00:00,인천광역시,28.2,25.1,24.4,23.8,95.9,0,2023,7
2023-07-23 00:00:00,광주광역시,32.2,28.9,25.9,24.7,98.8,0,2023,7
2023-07-23 00:00:00,대전광역시,29.2,27,24.8,23.7,89.4,0,2023,7
2023-07-23 00:00:00,울산광역시,31.8,30.6,26.7,24.4,82.1,1,2023,7
2023-07-23 00:00:00,세종특별자치시,28.6,26.8,25,23.9,90.4,0,2023,7
2023-07-23 00:00:00,경기도,28.53,25.64,24.5,23.54,94.98,1,2023,7
2023-07-23 00:00:00,강원도,29.07,27.24,24.83,23.08,87.53,,2023,7
2023-07-23 00:00:00,충청북도,29.44,27.39,25.25,23.61,89.1,0,2023,7
2023-07-23 00:00:00,충청남도,28.88,26.5,24.89,23.81,94.57,0,2023,7
2023-07-23 00:00:00,전라북도,29.91,28.16,25.69,24.01,88.1,0,2023,7
2023-07-23 00:00:00,전라남도,30.96,28.63,26.19,24.5,92.81,0,2023,7
2023-07-23 00:00:00,경상북도,30.89,29.07,26.14,23.74,86.3,2,2023,7
2023-07-23 00:00:00,경상남도,31.28,29.35,26.51,24.03,89.46,0,2023,7
2023-07-23 00:00:00,제주특별자치도,32.2,31.8,29.3,27.3,68.6,0,2023,7
2023-07-24 00:00:00,서울특별시,31.5,30,26.9,24.6,83.1,0,2023,7
2023-07-24 00:00:00,부산광역시,30.3,28.5,25.5,24.5,88.8,0,2023,7
2023-07-24 00:00:00,대구광역시,32.15,30.75,26.45,24.3,87.2,0,2023,7
2023-07-24 00:00:00,인천광역시,29.7,27.3,25.2,23.4,89,0,2023,7
2023-07-24 00:00:00,광주광역시,32.5,29,25.2,21.6,98.9,0,2023,7
2023-07-24 00:00:00,대전광역시,31.1,30.1,26.1,23.8,82.3,0,2023,7
2023-07-24 00:00:00,울산광역시,32.5,31.3,27.1,24.5,81.3,1,2023,7
2023-07-24 00:00:00,세종특별자치시,31.6,30.4,25.8,23.7,87.6,0,2023,7
2023-07-24 00:00:00,경기도,31.61,30.48,26.1,23.51,86.38,4,2023,7
2023-07-24 00:00:00,강원도,31.67,30.71,25.91,23.04,84.92,,2023,7
2023-07-24 00:00:00,충청북도,31.24,30.15,25.82,23.55,86.54,0,2023,7
2023-07-24 00:00:00,충청남도,31.31,29.97,25.78,23.75,89.49,1,2023,7
2023-07-24 00:00:00,전라북도,31.08,29.57,25.5,22.38,88.21,0,2023,7
2023-07-24 00:00:00,전라남도,31.24,28.67,25.31,22.98,94.36,1,2023,7
2023-07-24 00:00:00,경상북도,31.57,30.01,25.9,23.89,89.28,0,2023,7
2023-07-24 00:00:00,경상남도,31.46,29.22,25.68,24.08,93.13,0,2023,7
2023-07-24 00:00:00,제주특별자치도,31.7,30.4,27.6,26.1,79.4,0,2023,7
2023-07-25 00:00:00,서울특별시,31.9,30.5,27.8,25.8,80.5,1,2023,7
2023-07-25 00:00:00,부산광역시,31.4,29.8,26.4,24.3,82,0,2023,7
2023-07-25 00:00:00,대구광역시,32.6,31.95,26.45,23.6,84.55,2,2023,7
2023-07-25 00:00:00,인천광역시,30.2,28.4,26.3,24.9,86.1,2,2023,7
2023-07-25 00:00:00,광주광역시,33.5,30.8,27.1,24.3,94.3,0,2023,7
2023-07-25 00:00:00,대전광역시,30.8,29.1,25.1,22.7,88,0,2023,7
2023-07-25 00:00:00,울산광역시,32.1,31.6,27.4,23.3,75.9,0,2023,7
2023-07-25 00:00:00,세종특별자치시,30.9,29.3,25.3,22.9,89.1,0,2023,7
2023-07-25 00:00:00,경기도,32.24,31.1,26.84,23.89,83.6,2,2023,7
2023-07-25 00:00:00,강원도,32.21,31.73,26.65,23.13,78.8,,2023,7
2023-07-25 00:00:00,충청북도,31.19,29.84,25.53,23.07,87.83,0,2023,7
2023-07-25 00:00:00,충청남도,31.14,29.49,25.95,23.79,89.66,0,2023,7
2023-07-25 00:00:00,전라북도,31.24,29.77,25.72,23.13,87.96,0,2023,7
2023-07-25 00:00:00,전라남도,31.9,30.26,26.62,23.9,87.27,2,2023,7
2023-07-25 00:00:00,경상북도,32.29,31.24,25.9,23.16,86.61,0,2023,7
2023-07-25 00:00:00,경상남도,32.11,30.51,26.16,23.86,89.46,3,2023,7
2023-07-25 00:00:00,제주특별자치도,30.9,29.5,27.4,25.7,77.1,0,2023,7
2023-07-26 00:00:00,서울특별시,32.6,31.1,27.6,24.9,80.9,1,2023,7
2023-07-26 00:00:00,부산광역시,32.4,31.2,28.1,24.8,75.6,7,2023,7
2023-07-26 00:00:00,대구광역시,33.45,33.15,26.3,22.85,84.65,1,2023,7
2023-07-26 00:00:00,인천광역시,31.6,29.6,27.2,25,84.6,2,2023,7
2023-07-26 00:00:00,광주광역시,34.8,32.7,27.4,24.6,92.8,2,2023,7
2023-07-26 00:00:00,대전광역시,33,32.7,25.9,22.6,83.8,0,2023,7
2023-07-26 00:00:00,울산광역시,32.7,31.4,27.2,24.2,81,3,2023,7
2023-07-26 00:00:00,세종특별자치시,32.9,31.9,25.2,22.9,89.1,0,2023,7
2023-07-26 00:00:00,경기도,32.31,31.1,26.28,23.44,86.99,7,2023,7
2023-07-26 00:00:00,강원도,32.25,31.64,26.21,23.29,80.73,,2023,7
2023-07-26 00:00:00,충청북도,32.55,31.53,25.35,22.59,88.24,1,2023,7
2023-07-26 00:00:00,충청남도,33.34,32.19,26.59,23.28,86.16,4,2023,7
2023-07-26 00:00:00,전라북도,32.92,32.01,25.73,22.71,87.21,1,2023,7
2023-07-26 00:00:00,전라남도,33.18,31.53,27.01,24.21,88.87,7,2023,7
2023-07-26 00:00:00,경상북도,32.95,32.15,25.79,22.69,85.74,2,2023,7
2023-07-26 00:00:00,경상남도,33.18,31.66,26.79,23.86,88.09,1,2023,7
2023-07-26 00:00:00,제주특별자치도,34,33,29.3,26.4,73.3,5,2023,7
2023-07-27 00:00:00,서울특별시,33.1,32.2,28.4,24.4,78.1,3,2023,7
2023-07-27 00:00:00,부산광역시,32.2,31.7,28.6,25.4,70.6,1,2023,7
2023-07-27 00:00:00,대구광역시,33.7,33.35,27.05,22.1,81.5,0,2023,7
2023-07-27 00:00:00,인천광역시,32.1,31.1,27.8,24.7,79,2,2023,7
2023-07-27 00:00:00,광주광역시,35.7,34,28.2,23.8,88.6,0,2023,7
2023-07-27 00:00:00,대전광역시,33.7,33.6,27.5,22.6,76.8,1,2023,7
2023-07-27 00:00:00,울산광역시,32.9,32.9,28.1,22.6,71.9,2,2023,7
2023-07-27 00:00:00,세종특별자치시,34.3,33.4,27.1,23.1,81.9,0,2023,7
2023-07-27 00:00:00,경기도,33.35,32.92,27.39,23.17,81.63,11,2023,7
2023-07-27 00:00:00,강원도,32.74,32.67,27.25,23.07,76.91,,2023,7
2023-07-27 00:00:00,충청북도,33.45,33.11,26.95,22.29,81.64,5,2023,7
2023-07-27 00:00:00,충청남도,33.69,32.76,27.1,22.64,84.07,9,2023,7
2023-07-27 00:00:00,전라북도,33.51,32.76,26.77,22.26,83.55,3,2023,7
2023-07-27 00:00:00,전라남도,33.67,32.44,27.6,24,84.77,11,2023,7
2023-07-27 00:00:00,경상북도,33.47,33.06,26.67,22.25,82.47,2,2023,7
2023-07-27 00:00:00,경상남도,34.01,33.28,27.57,23.58,82.32,11,2023,7
2023-07-27 00:00:00,제주특별자치도,33.8,34,30,26.4,68.6,5,2023,7
2023-07-28 00:00:00,서울특별시,34,34.1,29.5,25.4,72.4,5,2023,7
2023-07-28 00:00:00,부산광역시,33.4,33.1,29.4,26.7,66.6,3,2023,7
2023-07-28 00:00:00,대구광역시,34.7,34.85,28.6,24.05,78.25,2,2023,7
2023-07-28 00:00:00,인천광역시,32.7,31.7,28.9,25.7,74.4,2,2023,7
2023-07-28 00:00:00,광주광역시,34.4,32.4,28,24.7,91.6,1,2023,7
2023-07-28 00:00:00,대전광역시,34,33.7,28.4,23.4,76.1,2,2023,7
2023-07-28 00:00:00,울산광역시,33,32.9,28.7,24.2,69.8,1,2023,7
2023-07-28 00:00:00,세종특별자치시,34.3,34.1,28.6,23.6,77.9,0,2023,7
2023-07-28 00:00:00,경기도,33.98,33.97,28.27,23.67,78.02,15,2023,7
2023-07-28 00:00:00,강원도,33.75,33.68,27.89,23.58,76.96,,2023,7
2023-07-28 00:00:00,충청북도,34.12,34.08,28.02,23.3,79.28,11,2023,7
2023-07-28 00:00:00,충청남도,34.14,33.71,28.15,23.23,79.99,5,2023,7
2023-07-28 00:00:00,전라북도,33.54,33.04,27.61,23.21,79.85,7,2023,7
2023-07-28 00:00:00,전라남도,32.9,31.5,27.13,23.98,85.55,4,2023,7
2023-07-28 00:00:00,경상북도,34.16,33.86,28,23.49,80.14,10,2023,7
2023-07-28 00:00:00,경상남도,33.61,32.77,27.68,23.85,81.87,14,2023,7
2023-07-28 00:00:00,제주특별자치도,32.7,32.1,28.9,26.9,74.6,2,2023,7
2023-07-29 00:00:00,서울특별시,34,33.3,29.1,26.1,72.1,6,2023,7
2023-07-29 00:00:00,부산광역시,32.8,32.5,29.2,25.7,68.5,4,2023,7
2023-07-29 00:00:00,대구광역시,34.75,35.15,29.35,24.2,73.75,0,2023,7
2023-07-29 00:00:00,인천광역시,33.3,32.1,28.9,26.5,72.5,5,2023,7
2023-07-29 00:00:00,광주광역시,35.6,34.7,29.6,24.5,82.4,3,2023,7
2023-07-29 00:00:00,대전광역시,34.2,35,29.5,24.6,70.3,1,2023,7
2023-07-29 00:00:00,울산광역시,33.5,33.1,28.5,24.2,72.3,2,2023,7
2023-07-29 00:00:00,세종특별자치시,34.8,34.5,29.1,24.6,74.4,1,2023,7
2023-07-29 00:00:00,경기도,33.97,33.69,28.34,24,75.31,20,2023,7
2023-07-29 00:00:00,강원도,33.63,33.71,27.78,23.44,76.3,,2023,7
2023-07-29 00:00:00,충청북도,34.27,34.44,28.44,23.67,77.53,5,2023,7
2023-07-29 00:00:00,충청남도,34.16,33.91,28.44,24.1,79.18,4,2023,7
2023-07-29 00:00:00,전라북도,33.99,34.2,28.25,23.44,76.06,8,2023,7
2023-07-29 00:00:00,전라남도,33.98,33.2,28.17,23.93,81.48,8,2023,7
2023-07-29 00:00:00,경상북도,34.4,34.54,28.3,23.59,77.55,14,2023,7
2023-07-29 00:00:00,경상남도,34.62,34.48,28.34,23.42,78.15,11,2023,7
2023-07-29 00:00:00,제주특별자치도,33.9,34.9,30.5,28,62,4,2023,7
2023-07-30 00:00:00,서울특별시,34.7,34.9,28.8,24.9,72.5,2,2023,7
2023-07-30 00:00:00,부산광역시,33.1,32.1,29.2,26.7,70.5,4,2023,7
2023-07-30 00:00:00,대구광역시,34.85,35.5,29.4,24.45,72.2,2,2023,7
2023-07-30 00:00:00,인천광역시,34.1,33.7,29.4,25.4,68.5,2,2023,7
2023-07-30 00:00:00,광주광역시,35.1,33.4,28.5,25,85.1,1,2023,7
2023-07-30 00:00:00,대전광역시,34.2,33.9,27.4,23.2,80.3,0,2023,7
2023-07-30 00:00:00,울산광역시,33,32.8,28.2,24.2,74,0,2023,7
2023-07-30 00:00:00,세종특별자치시,34.5,33.7,27.5,24.3,81.4,1,2023,7
2023-07-30 00:00:00,경기도,34.26,34.62,27.92,23.02,76.29,16,2023,7
2023-07-30 00:00:00,강원도,33.64,34.06,27.85,22.95,73.24,,2023,7
2023-07-30 00:00:00,충청북도,34.13,34.11,27.9,23.62,77.65,5,2023,7
2023-07-30 00:00:00,충청남도,34.07,33.43,27.85,23.99,81.28,3,2023,7
2023-07-30 00:00:00,전라북도,33.48,33.21,27.09,23.19,81.12,9,2023,7
2023-07-30 00:00:00,전라남도,33.27,32.37,27.5,23.63,83.06,0,2023,7
2023-07-30 00:00:00,경상북도,33.98,34.01,28.26,23.45,77.11,10,2023,7
2023-07-30 00:00:00,경상남도,33.76,33.37,27.83,23.54,78.07,8,2023,7
2023-07-30 00:00:00,제주특별자치도,34.2,34.1,30,26.5,64.1,1,2023,7
2023-07-31 00:00:00,서울특별시,34.1,33.4,28.7,25.6,76.3,5,2023,7
2023-07-31 00:00:00,부산광역시,33.3,32.5,29.2,26.1,63.3,2,2023,7
2023-07-31 00:00:00,대구광역시,34.05,34.25,28.95,23.95,72.95,0,2023,7
2023-07-31 00:00:00,인천광역시,32.6,31.5,27.9,25.5,77.9,3,2023,7
2023-07-31 00:00:00,광주광역시,34.7,34.3,28.6,24,86.8,3,2023,7
2023-07-31 00:00:00,대전광역시,33,32.2,27.8,23.7,77.4,1,2023,7
2023-07-31 00:00:00,울산광역시,32.8,32.7,28.1,23.5,69,2,2023,7
2023-07-31 00:00:00,세종특별자치시,32.7,31.8,27.5,24.1,80.8,1,2023,7
2023-07-31 00:00:00,경기도,33.67,33.3,28.03,24.12,78.99,19,2023,7
2023-07-31 00:00:00,강원도,33.23,32.9,27.33,23.82,77.83,,2023,7
2023-07-31 00:00:00,충청북도,33.25,32.56,27.26,23.42,81.43,0,2023,7
2023-07-31 00:00:00,충청남도,33.08,32.48,27.51,23.89,81.25,8,2023,7
2023-07-31 00:00:00,전라북도,33.46,33.15,27.51,22.84,79.89,4,2023,7
2023-07-31 00:00:00,전라남도,34.04,33.43,27.91,23.53,81.71,10,2023,7
2023-07-31 00:00:00,경상북도,33.8,33.71,27.85,23.35,78.66,4,2023,7
2023-07-31 00:00:00,경상남도,34.36,34.56,28.12,23,76.35,9,2023,7
2023-07-31 00:00:00,제주특별자치도,32.9,32.7,29.7,27,67.8,2,2023,7
2023-08-01 00:00:00,서울특별시,34.6,34.2,29.9,25.5,71.6,2,2023,8
2023-08-01 00:00:00,부산광역시,33.3,33.2,29.6,26.8,62.6,1,2023,8
2023-08-01 00:00:00,대구광역시,34.55,35.1,29.3,24.35,71.9,3,2023,8
2023-08-01 00:00:00,인천광역시,33.8,32.8,29.3,26.5,75.4,4,2023,8
2023-08-01 00:00:00,광주광역시,35.3,35.1,29.9,25.2,82.1,2,2023,8
2023-08-01 00:00:00,대전광역시,34.6,34.6,29.5,24.8,70.4,0,2023,8
2023-08-01 00:00:00,울산광역시,32.8,32.9,28.2,23.6,68.5,3,2023,8
2023-08-01 00:00:00,세종특별자치시,35.5,34.8,29.2,24.2,76.6,0,2023,8
2023-08-01 00:00:00,경기도,34.44,34.42,28.76,23.97,77.5,26,2023,8
2023-08-01 00:00:00,강원도,33.25,33.09,27.46,22.85,77.53,,2023,8
2023-08-01 00:00:00,충청북도,34.21,33.96,27.89,23.4,80.3,6,2023,8
2023-08-01 00:00:00,충청남도,35.06,34.77,28.61,23.53,80.23,11,2023,8
2023-08-01 00:00:00,전라북도,34.55,34.66,28.55,23.52,77.52,11,2023,8
2023-08-01 00:00:00,전라남도,34.41,33.97,28.47,23.92,80.83,8,2023,8
2023-08-01 00:00:00,경상북도,33.85,33.66,27.94,23.15,78.05,7,2023,8
2023-08-01 00:00:00,경상남도,34.08,33.96,28.23,23.81,76.13,3,2023,8
2023-08-01 00:00:00,제주특별자치도,32.9,31.1,29,27.2,79.3,6,2023,8
2023-08-02 00:00:00,서울특별시,33.8,33.7,29.7,26.8,67.8,7,2023,8
2023-08-02 00:00:00,부산광역시,34,33.1,29.6,26.9,72.1,1,2023,8
